Player.NHL,Mid.Age,Season,Season.N,Position,Position.N,Team,GP,Total.TOI,EV.TOI,G,A1,A2,Points,Tango,ixG,FO.Diff,iPENT,iPEND,RelCF60,RelCA60,RelCDiff,Total.GS
NICK.LEDDY,19,20102011,4,D,2,CHI,46,657.06,606.82,4,1,2,7,64,1.63,0,2,2,-3.38,0.28,-3.66,12.14
NICK.LEDDY,20,20112012,5,D,2,CHI,82,1809.06,1427.37,3,14,20,37,198,4.33,0,5,9,-2.1,-2.65,0.55,41.62
NICK.LEDDY,21,20122013,6,D,2,CHI,48,835.76,661.48,6,4,8,18,109,3.51,0,4,2,-0.38,-2.54,2.16,27.28
NICK.LEDDY,22,20132014,7,D,2,CHI,82,1340.89,1108.56,7,10,14,31,211,5.64,0,5,7,2.02,-2.84,4.86,49.15
NICK.LEDDY,23,20142015,8,D,2,NYI,78,1585.03,1253.66,10,9,18,37,226,6.92,0,7,5,5.69,-4.54,10.23,55.88
NICK.LEDDY,24,20152016,9,D,2,NYI,81,1827.98,1453.4,5,19,16,40,259,7.91,0,10,7,1.5,-0.17,1.67,38.61
NICK.LEDDY,25,20162017,10,D,2,NYI,81,1835.69,1434.05,11,17,18,46,277,8.32,0,6,6,-1.14,-1.33,0.19,40.68
NICK.PALMIERI,20,20092010,3,R,1,N.J,6,70.51,62.99,0,0,1,1,18,0.58,0,0,0,-2.05,-7.32,5.27,2.01
NICK.PALMIERI,21,20102011,4,R,1,N.J,43,615.24,578.79,9,5,3,17,117,8.06,2,3,3,1.66,0.77,0.89,20.96
NICK.PALMIERI,22,20112012,5,R,1,MIN/N.J,38,401.97,364.44,4,1,2,7,81,5.21,-7,8,0,0.33,8.72,-8.39,2.94
NICK.PAUL,20,20152016,9,L,1,OTT,24,292.54,277.21,2,2,1,5,49,2.61,2,3,2,-6.04,-4.44,-1.6,3.99
NICK.PAUL,21,20162017,10,L,1,OTT,1,16.47,15.48,0,0,0,0,6,0.51,-3,0,0,5.04,2.83,2.21,0.29
NICK.PETRECKI,23,20122013,6,D,2,S.J,1,11.96,11.93,0,0,0,0,1,0,0,0,0,-36.75,-12.39,-24.36,-0.21
NICK.RITCHIE,20,20152016,9,L,1,ANA,33,387.91,359.25,2,1,1,4,99,4.46,-1,14,3,-0.57,0.59,-1.16,7.93
NICK.RITCHIE,21,20162017,10,L,1,ANA,77,999.25,925.28,14,8,6,28,247,17.7,0,24,13,4.41,-0.16,4.57,33.62
NICK.SCHMALTZ,20,20162017,10,C,1,CHI,61,807.86,722.77,6,16,6,28,121,6.66,-104,3,6,-2.46,0.14,-2.6,26.81
NICK.SCHULTZ,25,20072008,1,D,2,MIN,80,1607.98,1213.67,2,1,12,15,128,3.36,0,18,10,-3.56,1.19,-4.75,13.37
NICK.SCHULTZ,26,20082009,2,D,2,MIN,79,1616.98,1265.61,2,3,6,11,115,1.71,-1,14,8,-8.01,5.03,-13.04,1.18
NICK.SCHULTZ,27,20092010,3,D,2,MIN,80,1673.7,1276.04,1,4,15,20,173,4.54,0,19,6,-2.91,4.05,-6.96,11.98
NICK.SCHULTZ,28,20102011,4,D,2,MIN,74,1495.89,1176.59,3,9,5,17,113,1.83,1,19,4,5.18,-0.55,5.73,10.84
NICK.SCHULTZ,29,20112012,5,D,2,EDM/MIN,82,1613.46,1287.48,1,3,3,7,130,3.29,0,20,2,-3.7,2.31,-6.01,-5.29
NICK.SCHULTZ,30,20122013,6,D,2,EDM,48,893.1,721.82,1,3,5,9,131,1.44,-2,12,2,3.16,-1.28,4.44,3.54
NICK.SCHULTZ,31,20132014,7,D,2,CBJ/EDM,69,1125.19,935.82,0,3,2,5,74,1.5,0,14,7,-6.54,3.02,-9.56,-5.68
NICK.SCHULTZ,32,20142015,8,D,2,PHI,80,1516.66,1199.31,2,4,9,15,153,3.51,0,22,5,-4.47,1.32,-5.79,13.37
NICK.SCHULTZ,33,20152016,9,D,2,PHI,81,1446.39,1140.78,1,2,7,10,160,3.1,1,22,2,-9.27,2.13,-11.4,8.9
NICK.SCHULTZ,34,20162017,10,D,2,PHI,28,426.81,362.15,0,2,1,3,63,1.04,0,5,0,-2.77,7.32,-10.09,4.48
NICK.SHORE,22,20142015,8,C,1,L.A,34,376.4,337.6,1,2,4,7,56,2.42,18,5,6,-6.34,0.69,-7.03,10.84
NICK.SHORE,23,20152016,9,C,1,L.A,68,843.62,721.41,3,5,2,10,152,8.9,27,16,7,7.01,-8.99,16,28.06
NICK.SHORE,24,20162017,10,C,1,L.A,70,894.55,749.62,6,6,5,17,157,9.29,3,10,6,-3.12,-0.94,-2.18,22.87
NICK.SORENSEN,22,20162017,10,R,1,ANA,5,54.38,46.55,0,0,1,1,9,0.44,1,1,0,1.66,12.38,-10.72,0.68
NICK.SPALING,21,20092010,3,C,1,NSH,28,309.16,248.44,0,3,0,3,49,2.21,-17,0,2,-12.01,-2,-10.01,3.7
NICK.SPALING,22,20102011,4,C,1,NSH,74,1029.58,785.57,8,3,3,14,136,8.56,9,10,11,-7.49,-0.23,-7.26,11.37
NICK.SPALING,23,20112012,5,C,1,NSH,77,1207.05,990.36,10,5,7,22,154,11.76,2,9,12,0.8,2.99,-2.19,16.41
NICK.SPALING,24,20122013,6,C,1,NSH,47,744.95,597.99,9,3,1,13,96,7.12,-36,9,7,-9.68,1.03,-10.71,3.39
NICK.SPALING,25,20132014,7,C,1,NSH,71,1136.15,888.22,13,14,5,32,128,10.04,9,7,8,-2.45,3.58,-6.03,23.38
NICK.SPALING,26,20142015,8,C,1,PIT,82,1249.23,1015.66,9,6,12,27,163,9.48,-6,13,8,-4.86,-1.28,-3.58,29.27
NICK.SPALING,27,20152016,9,C,1,S.J/TOR,58,826.61,658.07,3,3,7,13,105,6.29,17,12,3,-13.76,7.18,-20.94,7.19
NICK.TARNASKY,23,20072008,1,C,1,T.B,80,658.9,643.54,6,2,2,10,124,7.16,-1,15,15,-10.68,1.31,-11.99,8.19
NICK.TARNASKY,24,20082009,2,C,1,FLA/NSH,45,329.24,325.31,1,3,3,7,56,4.67,-1,12,9,-8.65,2.81,-11.46,2.81
NICK.TARNASKY,25,20092010,3,C,1,FLA,31,211.29,208.82,1,2,0,3,32,1.71,0,19,11,-13.55,3.51,-17.06,-3.3
NICKLAS.BACKSTROM,20,20072008,1,C,1,WSH,82,1542.19,1110.38,14,29,26,69,264,17.62,-65,23,29,9.58,-2.84,12.42,81.53
NICKLAS.BACKSTROM,21,20082009,2,C,1,WSH,82,1629.72,1142.91,22,41,25,88,289,19.8,-32,22,13,10.71,4.89,5.82,90.44
NICKLAS.BACKSTROM,22,20092010,3,C,1,WSH,82,1674.02,1181.86,33,42,26,101,331,22.55,-2,21,17,9.78,-3.66,13.44,112.26
NICKLAS.BACKSTROM,23,20102011,4,C,1,WSH,77,1577.71,1109.89,18,28,19,65,329,19.47,65,19,13,10.85,1.09,9.76,73.71
NICKLAS.BACKSTROM,24,20112012,5,C,1,WSH,42,803.62,580.78,14,17,13,44,147,8.86,15,11,5,4.75,2.12,2.63,37.6
NICKLAS.BACKSTROM,25,20122013,6,C,1,WSH,48,954.64,655.26,8,17,23,48,148,9.35,24,10,10,3.45,-4.71,8.16,41.35
NICKLAS.BACKSTROM,26,20132014,7,C,1,WSH,82,1615.73,1130.97,18,24,37,79,318,19.62,13,27,20,6.14,2.09,4.05,62.41
NICKLAS.BACKSTROM,27,20142015,8,C,1,WSH,82,1679.24,1214.79,18,31,29,78,265,15.2,115,20,13,9.38,0.81,8.57,75.75
NICKLAS.BACKSTROM,28,20152016,9,C,1,WSH,75,1436.54,1052.02,20,29,21,70,202,10.79,-39,17,8,4.41,0.04,4.37,65.51
NICKLAS.BACKSTROM,29,20162017,10,C,1,WSH,82,1495.3,1093.6,22,32,32,86,246,16.96,37,19,8,0.93,3.39,-2.46,77.37
NICKLAS.BERGFORS,20,20072008,1,R,1,N.J,1,11.27,8.39,0,0,0,0,3,0.17,-1,0,0,-15.9,7.45,-23.35,0.12
NICKLAS.BERGFORS,21,20082009,2,R,1,N.J,8,46.4,44.12,1,0,0,1,8,0.56,0,0,0,-13.47,7.24,-20.71,0.4
NICKLAS.BERGFORS,22,20092010,3,R,1,ATL/N.J,81,1247.59,1007.86,21,13,10,44,279,18.21,-1,4,9,3.8,-2.36,6.16,49.89
NICKLAS.BERGFORS,23,20102011,4,R,1,ATL/FLA,72,1060.58,905.28,12,12,12,36,234,12.71,-1,5,5,9.51,-3.19,12.7,37.9
NICKLAS.BERGFORS,24,20112012,5,R,1,NSH,11,88.71,79.97,1,0,1,2,13,0.86,0,1,1,-6.92,0.88,-7.8,1.14
NICKLAS.GROSSMAN,23,20072008,1,D,2,DAL,62,961.69,793.84,0,2,5,7,77,1.05,0,11,2,-2.09,-1.81,-0.28,12.47
NICKLAS.GROSSMAN,24,20082009,2,D,2,DAL,81,1426.98,1152.75,2,5,5,12,138,1.67,0,24,6,-7.42,-1.63,-5.79,7.66
NICKLAS.GROSSMAN,25,20092010,3,D,2,DAL,71,1358.88,1122.62,0,3,4,7,108,1.5,-1,16,6,-3.31,1.6,-4.91,3.88
NICKLAS.GROSSMAN,26,20102011,4,D,2,DAL,59,1072.18,863.13,1,4,5,10,113,1.3,0,15,6,-1.46,-2.37,0.91,8.46
NICKLAS.GROSSMAN,27,20112012,5,D,2,PHI,74,1387.69,1148.2,0,3,8,11,135,1.81,0,18,4,-8.78,5.58,-14.36,4.28
NICKLAS.GROSSMAN,28,20122013,6,D,2,PHI,30,548.59,426.52,1,3,0,4,55,1.18,0,9,3,-5.31,1.96,-7.27,5.22
NICKLAS.GROSSMAN,29,20132014,7,D,2,PHI,78,1488.82,1205.13,1,6,7,14,177,3.12,0,26,12,-4.34,4.85,-9.19,13.1
NICKLAS.GROSSMAN,30,20142015,8,D,2,PHI,68,1197.98,1002.14,5,1,8,14,99,2.27,0,16,8,-5.86,1.15,-7.01,10.15
NICKLAS.GROSSMAN,31,20152016,9,D,2,ARI,58,1030.68,816.68,3,2,2,7,88,1.47,0,12,3,-5.25,3.55,-8.8,0.72
NICKLAS.GROSSMAN,32,20162017,10,D,2,CGY,3,39.05,34.91,0,0,0,0,7,0.09,0,1,0,-3.22,-2.01,-1.21,-0.73
NICKLAS.JENSEN,20,20122013,6,L,1,VAN,2,27.7,26.3,0,0,0,0,2,0.03,0,0,0,-6.95,10.35,-17.3,-0.2
NICKLAS.JENSEN,20,20132014,7,L,1,VAN,17,265.68,219.08,3,3,0,6,59,3.68,-1,5,1,5.37,-4.5,9.87,8.9
NICKLAS.JENSEN,21,20142015,8,L,1,VAN,5,47.65,46.27,0,0,0,0,9,0.29,0,0,0,-3.29,-0.26,-3.03,0.56
NICKLAS.JENSEN,23,20162017,10,L,1,NYR,7,64.42,57.12,0,0,0,0,18,0.3,0,0,0,11.55,-7.15,18.7,1.48
NICKLAS.LIDSTROM,37,20072008,1,D,2,DET,76,2008.02,1232.79,10,25,35,70,376,10.1,0,20,3,5.42,1.27,4.15,88.55
NICKLAS.LIDSTROM,38,20082009,2,D,2,DET,77,1891.44,1223.1,15,24,19,58,335,8.49,0,15,5,3.85,-1.05,4.9,77.75
NICKLAS.LIDSTROM,39,20092010,3,D,2,DET,82,2073.47,1378.6,9,19,21,49,395,10.77,0,12,6,9.32,-2.24,11.56,69.95
NICKLAS.LIDSTROM,40,20102011,4,D,2,DET,82,1916.27,1263,16,18,28,62,341,9.89,0,10,0,-1.44,4.77,-6.21,59.8
NICKLAS.LIDSTROM,41,20112012,5,D,2,DET,70,1652.59,1185.13,11,10,13,34,300,7.9,0,15,3,7.09,-0.04,7.13,54.63
NICLAS.HAVELID,34,20072008,1,D,2,ATL,81,1648.42,1200.28,1,5,8,14,96,2.06,0,21,10,-3.84,8.31,-12.15,-6.7
NICLAS.HAVELID,35,20082009,2,D,2,ATL/N.J,78,1604.94,1213,2,10,7,19,119,2.62,0,25,7,-8.47,6.27,-14.74,6.82
NICLAS.WALLIN,32,20072008,1,D,2,CAR,66,1194.38,929.64,2,3,3,8,133,2.9,-1,15,8,-9.45,1.66,-11.11,8.04
NICLAS.WALLIN,33,20082009,2,D,2,CAR,64,1035.75,848.54,2,4,4,10,126,1.82,-1,21,8,-6.76,-3.28,-3.48,13.96
NICLAS.WALLIN,34,20092010,3,D,2,CAR/S.J,68,1169.32,904.5,0,5,2,7,136,2.14,-1,17,8,-3.92,-0.78,-3.14,10.58
NICLAS.WALLIN,35,20102011,4,D,2,S.J,74,1170.83,996.63,3,3,2,8,171,3.6,0,21,7,-6.74,2.21,-8.95,16.03
NICOLAS.BLANCHARD,25,20122013,6,C,1,CAR,9,78.1,74.46,0,0,0,0,9,0.22,1,4,3,-13.28,-11.22,-2.06,-0.41
NICOLAS.DESCHAMPS,24,20132014,7,C,1,WSH,3,20.45,20.45,0,0,0,0,3,0.1,0,0,0,-4.51,8.11,-12.62,-0.33
NICOLAS.DESLAURIERS,22,20132014,7,L,1,BUF,17,222.88,187.62,1,0,0,1,48,2.64,-1,6,1,1.13,-9.54,10.67,-0.64
NICOLAS.DESLAURIERS,23,20142015,8,L,1,BUF,82,972.73,876.92,5,6,4,15,138,7.4,-1,19,10,-6.9,0.01,-6.91,-13.39
NICOLAS.DESLAURIERS,24,20152016,9,L,1,BUF,70,723.56,694.05,6,2,4,12,130,6.36,-1,12,17,-10.11,2.74,-12.85,3.45
NICOLAS.DESLAURIERS,25,20162017,10,L,1,BUF,42,311.25,303.56,0,2,0,2,46,2.49,-3,8,2,-13.09,-0.3,-12.79,-3.64
NICOLAS.KERDILES,23,20162017,10,L,1,ANA,1,11.13,11,0,0,0,0,1,0.1,1,0,0,1.42,25.91,-24.49,-0.14
NIGEL.DAWES,22,20072008,1,L,1,NYR,61,791.06,671.89,14,11,4,29,185,13.96,0,5,9,3.42,-0.96,4.38,40.26
NIGEL.DAWES,23,20082009,2,L,1,ARI/NYR,63,832.07,728.92,10,7,4,21,186,13.5,0,7,9,-1.97,3.57,-5.54,23.99
NIGEL.DAWES,24,20092010,3,L,1,CGY,66,959,806.52,14,13,5,32,181,12.43,-1,9,18,3.22,-4.21,7.43,39.21
NIGEL.DAWES,25,20102011,4,L,1,ATL/MTL,13,127.61,121.58,0,0,1,1,20,0.96,0,1,0,2.11,-2.4,4.51,-1.06
NIK.ANTROPOV,27,20072008,1,C,1,TOR,72,1441.24,937.59,26,20,10,56,271,20.09,-43,29,25,1.54,5.08,-3.54,55.44
NIK.ANTROPOV,28,20082009,2,C,1,NYR/TOR,80,1368.75,979.71,28,23,8,59,346,27.74,-37,15,14,4.46,-2.99,7.45,63.9
NIK.ANTROPOV,29,20092010,3,C,1,ATL,76,1382.16,1011.88,24,23,20,67,181,15.9,-147,22,14,-1.24,-0.29,-0.95,51.68
NIK.ANTROPOV,30,20102011,4,C,1,ATL,76,1185.13,958.63,16,16,9,41,167,13.15,-14,20,7,-6.61,-0.5,-6.11,28.8
NIK.ANTROPOV,31,20112012,5,C,1,WPG,69,1136.67,824.1,15,15,5,35,163,12.09,-86,21,8,0.74,0.35,0.39,31.88
NIK.ANTROPOV,33,20122013,6,C,1,WPG,40,638.25,528,6,8,4,18,91,6.18,-48,8,7,-1.75,0.91,-2.66,16.13
NIKITA.FILATOV,18,20082009,2,L,1,CBJ,8,64.99,53.19,4,0,0,4,9,1,0,0,1,2.83,-3.79,6.62,4.97
NIKITA.FILATOV,19,20092010,3,L,1,CBJ,13,105.37,93.86,2,0,0,2,22,1.2,1,4,0,1.67,1.79,-0.12,1.35
NIKITA.FILATOV,20,20102011,4,L,1,CBJ,23,281.85,218.08,0,4,3,7,61,2.14,0,4,4,2.31,-8.04,10.35,8.74
NIKITA.FILATOV,21,20112012,5,L,1,OTT,9,88.31,76.1,0,0,1,1,15,0.41,-1,2,1,-2.91,2.95,-5.86,0.75
NIKITA.KUCHEROV,20,20132014,7,R,1,T.B,52,681.49,584.82,9,7,2,18,180,11.31,1,8,8,4.23,-2.01,6.24,26.66
NIKITA.KUCHEROV,21,20142015,8,R,1,T.B,82,1221.48,980.76,29,22,14,65,294,19.1,-2,12,13,10.32,0.62,9.7,78.64
NIKITA.KUCHEROV,22,20152016,9,R,1,T.B,77,1396.7,1054.9,30,25,11,66,372,19.35,-1,15,18,5.38,-0.74,6.12,75.08
NIKITA.KUCHEROV,23,20162017,10,R,1,T.B,74,1428.06,1079.61,40,28,17,85,424,23.86,0,18,18,7.97,-6.42,14.39,91.37
NIKITA.NESTEROV,21,20142015,8,D,2,T.B,27,433.36,387.13,2,1,4,7,81,2.28,0,8,3,9.56,-0.61,10.17,12.72
NIKITA.NESTEROV,22,20152016,9,D,2,T.B,57,849.06,724.31,3,4,2,9,139,3.35,0,14,2,-4.39,2.34,-6.73,11.08
NIKITA.NESTEROV,23,20162017,10,D,2,MTL/T.B,48,780.47,689.96,4,9,4,17,141,3.16,0,12,8,3.77,-3.69,7.46,21.21
NIKITA.NIKITIN,24,20102011,4,D,2,STL,41,671.57,524.58,1,5,3,9,108,1.67,0,5,5,-3.47,2.33,-5.8,13.01
NIKITA.NIKITIN,25,20112012,5,D,2,CBJ/STL,61,1404.43,989.59,7,11,14,32,229,6.28,0,9,18,4.01,-4.34,8.35,36.27
NIKITA.NIKITIN,26,20122013,6,D,2,CBJ,38,801.26,591.08,3,3,3,9,140,3.24,0,6,4,-1.59,0.94,-2.53,10.15
NIKITA.NIKITIN,27,20132014,7,D,2,CBJ,66,1127.79,959.95,2,8,5,15,195,3.15,0,11,3,0.51,4.39,-3.88,20.74
NIKITA.NIKITIN,28,20142015,8,D,2,EDM,42,821.29,645.28,4,3,3,10,145,2.71,0,6,5,-1.97,-1.43,-0.54,10.13
NIKITA.NIKITIN,29,20152016,9,D,2,EDM,11,162.23,155.3,0,0,1,1,33,0.36,0,4,0,9.49,1.66,7.83,1.23
NIKITA.SCHERBAK,21,20162017,10,R,1,MTL,3,34.11,26.65,1,0,0,1,7,0.26,0,0,0,2.89,14.97,-12.08,0.65
NIKITA.SOSHNIKOV,22,20152016,9,R,1,TOR,11,171.64,144.3,2,1,2,5,51,2.94,-1,2,2,4.6,5.59,-0.99,5.98
NIKITA.SOSHNIKOV,23,20162017,10,R,1,TOR,56,601.81,491.11,5,3,1,9,128,7.61,-13,8,6,-8.16,-4.11,-4.05,11.53
NIKITA.TRYAMKIN,21,20152016,9,D,2,VAN,13,227.47,206.72,1,0,1,2,34,1.21,0,5,1,-5.15,6.47,-11.62,-0.6
NIKITA.TRYAMKIN,22,20162017,10,D,2,VAN,66,1101.98,964.92,2,3,4,9,160,3.16,0,26,5,1.03,0.56,0.47,6.18
NIKITA.ZADOROV,18,20132014,7,D,2,BUF,7,120.22,107.35,1,0,0,1,8,0.16,0,2,0,-9.47,-11.74,2.27,-1.61
NIKITA.ZADOROV,19,20142015,8,D,2,BUF,60,1060.32,906.2,3,6,6,15,101,3,1,18,5,1.29,-2.84,4.13,-4.69
NIKITA.ZADOROV,20,20152016,9,D,2,COL,22,372.45,327.94,0,2,0,2,43,0.85,0,5,2,-0.4,-8.3,7.9,0.04
NIKITA.ZADOROV,21,20162017,10,D,2,COL,56,1065.02,867.05,0,7,3,10,157,2.91,0,30,14,0.18,-1.04,1.22,2.62
NIKITA.ZAITSEV,25,20162017,10,D,2,TOR,82,1790.87,1398.88,4,13,19,36,297,5.69,0,18,11,-1.1,2.68,-3.78,34.58
NIKLAS.HAGMAN,28,20072008,1,L,1,DAL,82,1265.75,836.29,27,9,5,41,259,18.36,-15,18,22,4.69,6.63,-1.94,45.81
NIKLAS.HAGMAN,29,20082009,2,L,1,TOR,64,1085.91,806.21,22,9,10,41,264,15.61,-1,2,24,-1.18,0.69,-1.87,43.86
NIKLAS.HAGMAN,30,20092010,3,L,1,CGY/TOR,82,1319.37,1028.68,25,9,10,44,339,24.43,-14,10,33,1.58,-1.44,3.02,59.59
NIKLAS.HAGMAN,31,20102011,4,L,1,CGY,71,965.41,791.6,11,12,4,27,244,14.43,-19,11,17,0.55,1.15,-0.6,32.47
NIKLAS.HAGMAN,32,20112012,5,L,1,ANA/CGY,71,1033.09,849.61,9,10,4,23,227,15.23,-4,7,11,0.4,-1.72,2.12,24.02
NIKLAS.HJALMARSSON,20,20072008,1,D,2,CHI,13,177.06,159.29,0,1,0,1,13,0.13,0,5,2,1.89,-16.41,18.3,2.04
NIKLAS.HJALMARSSON,21,20082009,2,D,2,CHI,21,312.79,262.85,1,0,2,3,28,0.38,0,0,0,-4.64,2.32,-6.96,4.5
NIKLAS.HJALMARSSON,22,20092010,3,D,2,CHI,77,1513.16,1246.4,2,8,7,17,168,2.08,0,10,8,-6.77,-2.1,-4.67,37.01
NIKLAS.HJALMARSSON,23,20102011,4,D,2,CHI,80,1475.26,1232.82,3,2,5,10,144,2.05,0,13,9,-7.21,-0.79,-6.42,24.53
NIKLAS.HJALMARSSON,24,20112012,5,D,2,CHI,69,1387.26,1145.8,1,8,6,15,157,1.92,0,7,4,-9.37,-3.91,-5.46,24.7
NIKLAS.HJALMARSSON,25,20122013,6,D,2,CHI,46,958.42,770.44,2,3,5,10,97,1.64,0,11,4,-1.19,-1.88,0.69,23.09
NIKLAS.HJALMARSSON,26,20132014,7,D,2,CHI,81,1717.05,1387.62,4,8,14,26,207,3.54,0,17,5,-10.38,-2.1,-8.28,39.46
NIKLAS.HJALMARSSON,27,20142015,8,D,2,CHI,82,1786.94,1482.42,3,6,9,18,234,3.61,0,21,6,-3.58,-2.62,-0.96,35.99
NIKLAS.HJALMARSSON,28,20152016,9,D,2,CHI,81,1808.1,1467.24,2,7,15,24,182,3.54,0,14,9,-2.4,-6.71,4.31,33.33
NIKLAS.HJALMARSSON,29,20162017,10,D,2,CHI,73,1560.41,1276.52,5,7,6,18,130,2.74,0,10,8,-5.78,-3.23,-2.55,26.25
NIKLAS.KRONWALL,27,20072008,1,D,2,DET,65,1359.5,936.19,7,13,15,35,202,6.75,0,22,9,2.45,2.6,-0.15,52.64
NIKLAS.KRONWALL,28,20082009,2,D,2,DET,79,1799.77,1262.62,6,21,24,51,232,6.55,1,25,10,3.75,-0.67,4.42,66.74
NIKLAS.KRONWALL,29,20092010,3,D,2,DET,48,1045.6,771.81,7,8,7,22,144,4.5,0,16,10,-0.39,-1.39,1,29.48
NIKLAS.KRONWALL,30,20102011,4,D,2,DET,77,1758.1,1242.76,11,11,15,37,252,9.19,0,17,9,2.15,-1.08,3.23,48.73
NIKLAS.KRONWALL,31,20112012,5,D,2,DET,82,1867.02,1310.03,15,5,16,36,266,8.16,0,19,11,-5.63,0.71,-6.34,50.44
NIKLAS.KRONWALL,32,20122013,6,D,2,DET,48,1161.6,793.68,5,9,15,29,177,4.92,0,22,12,0.36,-0.17,0.53,31.59
NIKLAS.KRONWALL,33,20132014,7,D,2,DET,79,1904.38,1291.31,8,13,28,49,236,7.01,0,22,6,2.54,0.96,1.58,49.37
NIKLAS.KRONWALL,34,20142015,8,D,2,DET,80,1899.1,1273.53,9,13,22,44,206,6.2,1,20,5,-5.46,5.4,-10.86,37.45
NIKLAS.KRONWALL,35,20152016,9,D,2,DET,64,1403.07,981.81,3,11,12,26,141,3.49,0,15,5,-0.1,5.01,-5.11,21.13
NIKLAS.KRONWALL,36,20162017,10,D,2,DET,57,1106.8,864.5,2,5,6,13,135,4.27,0,16,3,2.23,2.16,0.07,11.6
NIKO.KAPANEN,29,20072008,1,C,1,ARI,79,1088.99,828.77,10,12,6,28,131,9.96,33,17,7,1.53,-2.32,3.85,26.37
NIKOLAI.ZHERDEV,23,20072008,1,R,1,CBJ,82,1574.22,1138.83,26,28,7,61,412,22.94,-5,19,38,6.72,-2.51,9.23,75.24
NIKOLAI.ZHERDEV,24,20082009,2,R,1,NYR,82,1370.34,1039.73,23,22,13,58,370,23.27,-9,18,21,5.87,-3.94,9.81,70.03
NIKOLAI.ZHERDEV,26,20102011,4,R,1,PHI,56,717.5,634.47,16,4,2,22,196,12.97,-3,11,12,8.92,-7.38,16.3,35.22
NIKOLAJ.EHLERS,19,20152016,9,L,1,WPG,72,1156.49,929.52,15,16,7,38,289,14.68,-2,17,22,7.37,-0.52,7.89,48.15
NIKOLAJ.EHLERS,20,20162017,10,L,1,WPG,81,1410.92,1122.35,24,20,19,63,348,18.9,-4,18,40,4.26,1.05,3.21,62.5
NIKOLAY.GOLDOBIN,20,20152016,9,R,1,S.J,9,100.1,98.95,1,1,0,2,15,0.98,0,0,2,-6.18,12.9,-19.08,1.38
NIKOLAY.GOLDOBIN,21,20162017,10,R,1,S.J/VAN,14,159.17,148.07,3,0,0,3,25,2.05,0,0,1,-1.11,11.1,-12.21,1.18
NIKOLAY.KULEMIN,22,20082009,2,L,1,TOR,72,990.14,838.25,15,10,6,31,224,15.09,4,9,11,-4.35,-1.16,-3.19,29.49
NIKOLAY.KULEMIN,23,20092010,3,L,1,TOR,78,1271.76,994.12,16,13,7,36,250,17.51,-12,8,29,1.55,-5.06,6.61,48.43
NIKOLAY.KULEMIN,24,20102011,4,L,1,TOR,82,1417.22,1053.88,30,9,18,57,284,19.48,9,13,19,10.14,-3.82,13.96,59.76
NIKOLAY.KULEMIN,25,20112012,5,L,1,TOR,70,1062.32,877.67,7,11,10,28,225,13.3,-14,3,8,3.06,-2.31,5.37,31.4
NIKOLAY.KULEMIN,26,20122013,6,L,1,TOR,48,800.61,636.44,7,11,5,23,124,5.58,0,11,7,-6.17,3.77,-9.94,11.75
NIKOLAY.KULEMIN,27,20132014,7,L,1,TOR,70,1124,898.47,9,7,4,20,140,7.88,-32,12,10,-5.3,-2.31,-2.99,5.11
NIKOLAY.KULEMIN,28,20142015,8,L,1,NYI,82,1217.72,1026.37,15,7,9,31,197,15.72,-10,3,6,-4.37,-2.16,-2.21,38.33
NIKOLAY.KULEMIN,29,20152016,9,L,1,NYI,81,1137.7,943.12,9,8,5,22,152,10.02,-13,9,9,-4.4,2.38,-6.78,21.66
NIKOLAY.KULEMIN,30,20162017,10,L,1,NYI,72,990.18,810.08,12,7,4,23,134,9.24,1,9,5,-5.36,-4.28,-1.08,20.27
NINO.NIEDERREITER,18,20102011,4,R,1,NYI,9,122.35,110.71,1,1,0,2,18,1.2,0,4,2,-10.78,3.39,-14.17,0.1
NINO.NIEDERREITER,19,20112012,5,R,1,NYI,55,556.39,523.72,1,0,0,1,119,8.49,-2,5,5,-4.82,0.47,-5.29,-0.81
NINO.NIEDERREITER,21,20132014,7,R,1,MIN,81,1141.51,982.62,14,13,9,36,213,15.6,-12,21,13,2.92,-1.13,4.05,36.99
NINO.NIEDERREITER,22,20142015,8,R,1,MIN,80,1162.66,957.58,24,7,6,37,248,19.04,-3,14,15,-0.11,-4.24,4.13,44.42
NINO.NIEDERREITER,23,20152016,9,R,1,MIN,82,1271.15,1060.08,20,13,10,43,249,19.89,-5,18,12,8.55,-10.92,19.47,52.04
NINO.NIEDERREITER,24,20162017,10,R,1,MIN,82,1233.96,1036.42,25,25,7,57,270,18.94,-1,19,17,5.42,-11.71,17.13,69.24
NOAH.CLARKE,28,20072008,1,L,1,N.J,1,10.65,10.43,1,0,0,1,2,0.13,0,0,0,-30.63,34.59,-65.22,0.6
NOAH.HANIFIN,19,20152016,9,D,2,CAR,79,1409.2,1161.88,4,14,3,21,276,5.86,0,13,5,-1.43,3.69,-5.12,24.33
NOAH.HANIFIN,20,20162017,10,D,2,CAR,80,1427.28,1196.8,4,15,9,28,262,5.34,0,13,4,0.32,1.63,-1.31,29
NOAH.WELCH,25,20072008,1,D,2,FLA,4,32.28,29.35,0,0,0,0,3,0.03,0,2,0,16.89,-20.05,36.94,0.74
NOAH.WELCH,26,20082009,2,D,2,FLA/T.B,40,430.77,381.6,1,0,1,2,43,0.8,0,11,3,-3.1,2.78,-5.88,-3.04
